Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_10repeat	0.4	0.3148	0.6732	0.0055	0.0008	0.0	0.0	0.0	0.6726	0.6732	0.0083	0.0012	0.6738	0.0017	0.0	0.4987	0.0029	0.0
30perc_10repeat	0.4	0.3129	0.6746	0.0045	0.0006	0.0	0.0	0.0	0.6746	0.6711	0.0068	0.001	0.6703	0.0017	0.0	0.5008	0.0024	0.0
50perc_10repeat	0.4	0.3159	0.6725	0.0048	0.0007	0.0	0.0	0.0	0.6723	0.6742	0.0071	0.001	0.6783	0.0016	0.0	0.4995	0.0027	0.0
70perc_10repeat	0.4	0.3155	0.6728	0.0046	0.0006	0.0	0.0	0.0	0.6734	0.6738	0.0069	0.001	0.6756	0.0014	0.0	0.4976	0.0025	0.0
15perc_10repeat	0.4	0.3161	0.672	0.005	0.0007	0.0	0.0	0.0	0.6717	0.6751	0.0075	0.0011	0.6744	0.0017	0.0	0.4987	0.0021	0.0
90perc_10repeat	0.4	0.3144	0.6738	0.0047	0.0007	0.0	0.0	0.0	0.6734	0.6723	0.007	0.001	0.6748	0.0015	0.0	0.4996	0.0023	0.0
05perc_2repeat	0.7	0.3112	0.6732	0.0111	0.0016	0.0	0.0	0.0	0.6739	0.6732	0.0048	0.0007	0.6741	0.001	0.0	0.4992	0.0012	0.0
15perc_2repeat	0.7	0.3102	0.6745	0.0103	0.0015	0.0	0.0	0.0	0.6762	0.6727	0.0044	0.0006	0.675	0.0009	0.0	0.5016	0.0011	0.0
30perc_2repeat	0.7	0.3131	0.6715	0.009	0.0013	0.0	0.0	0.0	0.6714	0.6739	0.0039	0.0005	0.6747	0.0008	0.0	0.5001	0.0012	0.0
100perc_2repeat	0.5	0.3117	0.6749	0.0049	0.0007	0.0	0.0	0.0	0.6746	0.6715	0.0049	0.0007	0.67	0.0013	0.0	0.499	0.0019	0.0
100perc_2repeat	0.4	0.3159	0.6724	0.0047	0.0007	0.0	0.0	0.0	0.6733	0.6744	0.0071	0.001	0.6758	0.0018	0.0	0.4971	0.0022	0.0
60perc_2repeat	0.5	0.3142	0.6731	0.0059	0.0008	0.0	0.0	0.0	0.6734	0.6734	0.0059	0.0008	0.6737	0.0013	0.0	0.4968	0.0018	0.0
90perc_2repeat	0.5	0.3151	0.672	0.0058	0.0008	0.0	0.0	0.0	0.672	0.6744	0.0058	0.0008	0.6761	0.0011	0.0	0.4997	0.0021	0.0
40perc_2repeat	0.7	0.3143	0.6706	0.0093	0.0013	0.0	0.0	0.0	0.67	0.6743	0.004	0.0006	0.677	0.0009	0.0	0.4983	0.0014	0.0
05perc_5repeat	0.7	0.3118	0.6721	0.0101	0.0014	0.0	0.0	0.0	0.6731	0.6737	0.0043	0.0006	0.6736	0.001	0.0	0.4982	0.0015	0.0
15perc_5repeat	0.5	0.3133	0.6737	0.0059	0.0008	0.0	0.0	0.0	0.6747	0.6727	0.0059	0.0008	0.6742	0.0013	0.0	0.4992	0.002	0.0
70perc_2repeat	0.7	0.3122	0.672	0.0108	0.0015	0.0	0.0	0.0	0.6708	0.6738	0.0046	0.0007	0.6741	0.001	0.0	0.4991	0.0012	0.0
60perc_2repeat	0.7	0.3103	0.674	0.008	0.0011	0.0	0.0	0.0	0.6748	0.6729	0.0034	0.0005	0.6746	0.0008	0.0	0.5016	0.0013	0.0
05perc_2repeat	0.8	0.312	0.6706	0.0126	0.0018	0.01	0.0	0.0001	0.6706	0.6739	0.0031	0.0004	0.6746	0.0007	0.0	0.4985	0.0009	0.0
70perc_5repeat	0.5	0.3127	0.6743	0.0058	0.0008	0.018	0.0	0.0	0.6732	0.6722	0.0058	0.0008	0.6719	0.0015	0.0	0.4972	0.0024	0.0
60perc_5repeat	0.5	0.314	0.6727	0.0061	0.0009	0.0	0.0	0.0	0.6724	0.6737	0.0061	0.0009	0.6726	0.0014	0.0	0.5007	0.0021	0.0
