Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_10repeat	0.4	0.0782	0.9075	0.0046	0.0007	0.8395	0.9438	0.8886	0.9072	0.413	0.0047	0.0007	0.9045	0.0013	0.0	0.9374	0.001	0.0
30perc_2repeat	0.4	0.2007	0.7317	0.0566	0.008	0.9454	0.3334	0.4929	0.7248	0.5648	0.004	0.0006	0.7297	0.0008	0.0	0.6261	0.0014	0.0
40perc_2repeat	0.5	0.1292	0.828	0.0378	0.0053	0.9588	0.5855	0.727	0.836	0.5496	0.0031	0.0004	0.6909	0.0008	0.0	0.6049	0.0008	0.0
30perc_5repeat	0.5	0.1932	0.7103	0.0457	0.0065	0.9443	0.2759	0.427	0.6978	0.554	0.0032	0.0004	0.6706	0.0008	0.0	0.5696	0.0011	0.0
90perc_2repeat	0.2	0.0829	0.8966	0.0056	0.0008	0.8295	0.9271	0.8756	0.8973	0.4777	0.0035	0.0005	0.8142	0.002	0.0	0.8333	0.002	0.0
05perc_10repeat	0.5	0.0792	0.9045	0.0061	0.0009	0.9404	0.8078	0.8691	0.9038	0.5987	0.0036	0.0005	0.8813	0.0007	0.0	0.8048	0.001	0.0
100perc_2repeat	0.2	0.0851	0.8973	0.0046	0.0006	0.8315	0.9255	0.876	0.8981	0.4641	0.0031	0.0004	0.913	0.0024	0.0	0.9268	0.0021	0.0
50perc_2repeat	0.5	0.1035	0.8759	0.0167	0.0024	0.9522	0.7199	0.8199	0.8804	0.5361	0.0032	0.0005	0.6696	0.0008	0.0	0.6063	0.0008	0.0
60perc_2repeat	0.5	0.0825	0.9115	0.0064	0.0009	0.9394	0.8279	0.8801	0.9109	0.5221	0.003	0.0004	0.6709	0.0007	0.0	0.6317	0.001	0.0
05perc_5repeat	0.4	0.0931	0.8886	0.0109	0.0015	0.9468	0.7583	0.8422	0.8914	0.5987	0.0046	0.0006	0.887	0.0011	0.0	0.8127	0.0015	0.0
40perc_5repeat	0.5	0.1816	0.7077	0.0526	0.0074	0.945	0.271	0.4212	0.6959	0.536	0.0029	0.0004	0.6191	0.0008	0.0	0.5452	0.001	0.0
05perc_2repeat	0.7	0.0635	0.9245	0.0046	0.0006	0.9361	0.8657	0.8995	0.9241	0.6004	0.0034	0.0005	0.8961	0.0007	0.0	0.8286	0.0009	0.0
90perc_5repeat	0.2	0.1341	0.8303	0.0315	0.0045	0.7111	0.9653	0.8189	0.8331	0.4457	0.0044	0.0006	0.7647	0.0021	0.0	0.8183	0.002	0.0
70perc_2repeat	0.5	0.07	0.9239	0.0037	0.0005	0.9135	0.8901	0.9016	0.9243	0.5073	0.0034	0.0005	0.6925	0.0007	0.0	0.6803	0.0008	0.0
15perc_10repeat	0.5	0.125	0.8387	0.0245	0.0035	0.9573	0.6176	0.7509	0.8435	0.5799	0.0033	0.0005	0.7734	0.0007	0.0	0.6587	0.0012	0.0
15perc_5repeat	0.4	0.1555	0.8037	0.0582	0.0082	0.9556	0.5235	0.6764	0.8225	0.5818	0.0044	0.0006	0.7866	0.0012	0.0	0.6824	0.0017	0.0
30perc_5repeat	0.4	0.2393	0.6557	0.0248	0.0035	0.9245	0.1326	0.232	0.6521	0.5544	0.0039	0.0006	0.6718	0.0009	0.0	0.5686	0.0013	0.0
