Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
30perc_2repeat	0.3	0.2939	0.5217	0.0459	0.0032	0.5084	0.7454	0.6045	0.531	0.517	0.0235	0.0017	0.5717	0.0027	0.0	0.5277	0.0028	0.0
60perc_2repeat	0.25	0.3077	0.4964	0.035	0.0025	0.4856	0.8958	0.6298	0.4823	0.5042	0.0193	0.0014	0.545	0.0027	0.0	0.5349	0.0024	0.0
50perc_2repeat	0.3	0.286	0.5132	0.0407	0.0029	0.4986	0.807	0.6163	0.5136	0.5102	0.0186	0.0013	0.5538	0.0022	0.0	0.523	0.0023	0.0
70perc_10repeat	0.2	0.3232	0.4804	0.0203	0.0014	0.4754	0.9554	0.6348	0.4758	0.4936	0.0162	0.0011	0.5149	0.002	0.0	0.534	0.002	0.0
80perc_10repeat	0.2	0.3595	0.4821	0.0214	0.0015	0.4766	0.9564	0.6362	0.4761	0.4887	0.0215	0.0015	0.5325	0.0026	0.0	0.5624	0.0028	0.0
100perc_2repeat	0.25	0.4048	0.4797	0.0106	0.0007	0.4751	0.9831	0.6406	0.4794	0.4918	0.0111	0.0008	0.6105	0.0031	0.0	0.628	0.0032	0.0
70perc_5repeat	0.25	0.3169	0.4849	0.0254	0.0018	0.4784	0.9636	0.6394	0.4777	0.4968	0.0133	0.0009	0.531	0.0019	0.0	0.5395	0.0019	0.0
60perc_5repeat	0.25	0.2968	0.4884	0.0288	0.002	0.4804	0.9147	0.6299	0.4775	0.4992	0.0151	0.0011	0.5227	0.0017	0.0	0.5219	0.0018	0.0
5perc_5repeat	0.3	0.3149	0.5327	0.051	0.0036	0.5196	0.7724	0.6213	0.5345	0.525	0.0286	0.002	0.6246	0.003	0.0	0.5648	0.0034	0.0
30perc_5repeat	0.3	0.2812	0.5152	0.044	0.0031	0.5019	0.7722	0.6084	0.5149	0.5127	0.0192	0.0014	0.5509	0.0021	0.0	0.5154	0.0021	0.0
80perc_2repeat	0.25	0.3428	0.4872	0.0247	0.0017	0.4791	0.9617	0.6396	0.4797	0.4982	0.0154	0.0011	0.5652	0.0026	0.0	0.5679	0.0027	0.0
90perc_2repeat	0.25	0.3721	0.4821	0.0161	0.0011	0.4764	0.9816	0.6415	0.4805	0.4951	0.0137	0.001	0.5822	0.0028	0.0	0.5937	0.0028	0.0
90perc_10repeat	0.2	0.3867	0.4838	0.0225	0.0016	0.4777	0.9563	0.6371	0.4778	0.4856	0.0273	0.0019	0.5567	0.0033	0.0	0.5911	0.0036	0.0
15perc_5repeat	0.3	0.2995	0.5272	0.0478	0.0034	0.5154	0.7519	0.6116	0.5288	0.52	0.0244	0.0017	0.5931	0.0027	0.0	0.5405	0.0028	0.0
40perc_5repeat	0.3	0.2817	0.5058	0.0401	0.0028	0.4943	0.786	0.6069	0.5028	0.5084	0.0178	0.0013	0.5336	0.0018	0.0	0.5095	0.002	0.0
50perc_5repeat	0.3	0.2778	0.4959	0.0353	0.0025	0.4864	0.867	0.6232	0.4835	0.505	0.0145	0.001	0.5249	0.0017	0.0	0.5101	0.0016	0.0
70perc_2repeat	0.25	0.3162	0.4969	0.0341	0.0024	0.4856	0.9061	0.6323	0.4852	0.504	0.0195	0.0014	0.5559	0.0023	0.0	0.5455	0.0026	0.0
80perc_5repeat	0.25	0.3558	0.482	0.0213	0.0015	0.4768	0.9761	0.6407	0.4774	0.4898	0.0173	0.0012	0.5423	0.0024	0.0	0.5681	0.0024	0.0
100perc_5repeat	0.25	0.4129	0.4816	0.0143	0.001	0.4761	0.9803	0.6409	0.4796	0.4835	0.0222	0.0016	0.5995	0.0036	0.0	0.6351	0.0036	0.0
30perc_5repeat	0.25	0.2984	0.5047	0.0384	0.0027	0.4939	0.752	0.5962	0.5003	0.5119	0.0203	0.0014	0.5483	0.0026	0.0	0.5156	0.0027	0.0
50perc_10repeat	0.25	0.2808	0.4866	0.0256	0.0018	0.4781	0.8925	0.6227	0.478	0.5035	0.0116	0.0008	0.515	0.0014	0.0	0.5075	0.0015	0.0
90perc_5repeat	0.25	0.3832	0.4822	0.0175	0.0012	0.4765	0.9801	0.6413	0.4791	0.4872	0.0182	0.0013	0.5674	0.0029	0.0	0.5966	0.0028	0.0
40perc_10repeat	0.25	0.2829	0.4951	0.0326	0.0023	0.4844	0.8072	0.6055	0.4884	0.5067	0.0137	0.001	0.5225	0.0016	0.0	0.5048	0.002	0.0
60perc_10repeat	0.25	0.293	0.4819	0.0224	0.0016	0.4763	0.9591	0.6365	0.476	0.4967	0.0116	0.0008	0.5121	0.0015	0.0	0.5173	0.0014	0.0
70perc_10repeat	0.25	0.3186	0.4801	0.0226	0.0016	0.4759	0.9689	0.6383	0.4753	0.4927	0.0133	0.0009	0.5168	0.0017	0.0	0.5352	0.0018	0.0
5perc_10repeat	0.3	0.3152	0.531	0.0498	0.0035	0.5178	0.7767	0.6213	0.5325	0.5248	0.0278	0.002	0.6224	0.003	0.0	0.564	0.0034	0.0
15perc_10repeat	0.3	0.297	0.5253	0.0469	0.0033	0.5139	0.7493	0.6096	0.531	0.5204	0.0233	0.0016	0.5863	0.0025	0.0	0.5353	0.0027	0.0
30perc_10repeat	0.3	0.2785	0.513	0.0428	0.003	0.5006	0.7568	0.6026	0.5138	0.5127	0.0166	0.0012	0.5434	0.0018	0.0	0.5088	0.002	0.0
90perc_10repeat	0.25	0.3838	0.4826	0.0202	0.0014	0.4771	0.9755	0.6408	0.4774	0.4845	0.0213	0.0015	0.5578	0.003	0.0	0.5957	0.0031	0.0
100perc_10repeat	0.25	0.4151	0.4835	0.0189	0.0013	0.4771	0.9769	0.6411	0.4797	0.4798	0.0273	0.0019	0.5937	0.004	0.0	0.638	0.0038	0.0
80perc_10repeat	0.25	0.3482	0.4842	0.0231	0.0016	0.4778	0.9703	0.6403	0.4774	0.4882	0.0177	0.0013	0.533	0.0023	0.0	0.5604	0.0023	0.0
40perc_10repeat	0.3	0.274	0.4983	0.0351	0.0025	0.488	0.8121	0.6097	0.4914	0.5077	0.0127	0.0009	0.5249	0.0014	0.0	0.5036	0.0016	0.0
