Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
30perc_2repeat	0.25	0.3369	0.5199	0.0442	0.0031	0.4247	0.3786	0.4003	0.5226	0.5122	0.0268	0.0019	0.5673	0.0032	0.0	0.535	0.0034	0.0
15perc_2repeat	0.25	0.3633	0.5218	0.0393	0.0028	0.4581	0.2879	0.3536	0.5229	0.5203	0.0286	0.002	0.6013	0.0035	0.0	0.552	0.0039	0.0
40perc_2repeat	0.25	0.319	0.5197	0.0406	0.0029	0.4494	0.3256	0.3776	0.5248	0.5133	0.0221	0.0016	0.5527	0.0028	0.0	0.5235	0.0029	0.0
90perc_5repeat	0.2	0.3583	0.5104	0.0407	0.0029	0.5307	0.6772	0.5951	0.4908	0.4888	0.0231	0.0016	0.5657	0.003	0.0	0.5906	0.0035	0.0
60perc_10repeat	0.2	0.2735	0.5076	0.0385	0.0027	0.4981	0.5818	0.5367	0.4971	0.4969	0.0139	0.001	0.5089	0.0015	0.0	0.5162	0.0016	0.0
100perc_5repeat	0.2	0.393	0.5077	0.041	0.0029	0.5274	0.7183	0.6082	0.4879	0.4846	0.0273	0.0019	0.598	0.0038	0.0	0.6305	0.0044	0.0
15perc_5repeat	0.25	0.3531	0.5218	0.038	0.0027	0.453	0.2752	0.3424	0.5247	0.5184	0.0269	0.0019	0.588	0.0032	0.0	0.5418	0.0036	0.0
90perc_2repeat	0.2	0.3375	0.5221	0.0447	0.0032	0.5603	0.6223	0.5897	0.5112	0.4948	0.0137	0.001	0.5873	0.0031	0.0	0.5967	0.0033	0.0
50perc_5repeat	0.25	0.2763	0.5222	0.0378	0.0027	0.4793	0.408	0.4408	0.5239	0.5044	0.0142	0.001	0.5238	0.0018	0.0	0.5115	0.002	0.0
50perc_2repeat	0.25	0.3112	0.5208	0.0441	0.0031	0.4772	0.3701	0.4169	0.5234	0.5078	0.0239	0.0017	0.5492	0.0027	0.0	0.5263	0.0028	0.0
80perc_10repeat	0.2	0.3307	0.5093	0.0442	0.0031	0.5104	0.7153	0.5957	0.4879	0.4872	0.0214	0.0015	0.5314	0.0026	0.0	0.5636	0.0027	0.0
90perc_10repeat	0.2	0.3623	0.5065	0.0402	0.0028	0.5091	0.7068	0.5919	0.4876	0.4866	0.0269	0.0019	0.5571	0.0032	0.0	0.5902	0.0037	0.0
80perc_5repeat	0.2	0.3191	0.515	0.0423	0.003	0.5214	0.6486	0.5781	0.4967	0.4939	0.0201	0.0014	0.5414	0.0026	0.0	0.5583	0.003	0.0
05_perc_5repeat	0.25	0.379	0.5222	0.0372	0.0026	0.5036	0.273	0.3541	0.5247	0.5229	0.032	0.0023	0.6237	0.0038	0.0	0.5707	0.0043	0.0
05_perc_2repeat	0.3	0.3624	0.536	0.0448	0.0032	0.5324	0.2299	0.3211	0.5286	0.5252	0.0283	0.002	0.627	0.0031	0.0	0.5681	0.0036	0.0
60perc_2repeat	0.25	0.2957	0.5267	0.0431	0.003	0.5342	0.4	0.4574	0.529	0.5043	0.02	0.0014	0.5481	0.0024	0.0	0.535	0.0025	0.0
70perc_2repeat	0.25	0.2894	0.5362	0.0474	0.0034	0.5736	0.4485	0.5034	0.5335	0.5036	0.0175	0.0012	0.555	0.0023	0.0	0.5464	0.0021	0.0
15perc_2repeat	0.3	0.3423	0.536	0.048	0.0034	0.4981	0.2497	0.3326	0.5278	0.5214	0.0276	0.002	0.5987	0.003	0.0	0.5457	0.0032	0.0
100perc_10repeat	0.2	0.4019	0.5056	0.0403	0.0028	0.519	0.7198	0.6031	0.4867	0.4811	0.0335	0.0024	0.5926	0.0042	0.0	0.6329	0.0047	0.0
30perc_2repeat	0.3	0.3175	0.5309	0.046	0.0033	0.4637	0.3095	0.3712	0.5255	0.5152	0.0244	0.0017	0.5677	0.0027	0.0	0.5293	0.0028	0.0
40perc_2repeat	0.3	0.3078	0.5263	0.0438	0.0031	0.4572	0.3005	0.3626	0.5247	0.5149	0.022	0.0016	0.5565	0.0025	0.0	0.5212	0.0024	0.0
05_perc_10repeat	0.25	0.3769	0.5234	0.0384	0.0027	0.5015	0.2655	0.3472	0.5249	0.523	0.031	0.0022	0.6217	0.0038	0.0	0.5679	0.0042	0.0
80perc_2repeat	0.25	0.3074	0.5334	0.0513	0.0036	0.57	0.5818	0.5758	0.5293	0.4969	0.0151	0.0011	0.5644	0.0024	0.0	0.572	0.0027	0.0
15perc_10repeat	0.25	0.3463	0.5241	0.0393	0.0028	0.4476	0.2839	0.3474	0.5247	0.5193	0.0267	0.0019	0.5849	0.0032	0.0	0.5371	0.0034	0.0
90perc_2repeat	0.25	0.3124	0.5415	0.0522	0.0037	0.582	0.6314	0.6057	0.5326	0.4954	0.0127	0.0009	0.5835	0.0027	0.0	0.5935	0.0029	0.0
50perc_2repeat	0.3	0.2952	0.5277	0.0415	0.0029	0.5081	0.3079	0.3834	0.5253	0.5093	0.0199	0.0014	0.5495	0.0022	0.0	0.5235	0.0023	0.0
100perc_2repeat	0.25	0.3421	0.5354	0.0515	0.0036	0.5616	0.714	0.6287	0.5115	0.4918	0.0111	0.0008	0.6105	0.0031	0.0	0.628	0.0032	0.0
40perc_5repeat	0.25	0.2942	0.516	0.0394	0.0028	0.4445	0.3821	0.411	0.5225	0.5075	0.0201	0.0014	0.5314	0.0024	0.0	0.513	0.0023	0.0
70perc_10repeat	0.2	0.2894	0.5066	0.0378	0.0027	0.4977	0.6764	0.5734	0.4895	0.4938	0.0161	0.0011	0.5136	0.0019	0.0	0.5311	0.002	0.0
30perc_10repeat	0.25	0.3021	0.5209	0.0387	0.0027	0.4379	0.3059	0.3602	0.524	0.5107	0.0188	0.0013	0.5427	0.0022	0.0	0.5118	0.0023	0.0
60perc_5repeat	0.25	0.2712	0.5236	0.0446	0.0032	0.5119	0.5098	0.5108	0.525	0.4999	0.0131	0.0009	0.5247	0.0018	0.0	0.5214	0.0019	0.0
05_perc_5repeat	0.3	0.3622	0.5356	0.0463	0.0033	0.5338	0.2205	0.312	0.5277	0.5246	0.0289	0.002	0.6245	0.0031	0.0	0.5652	0.0035	0.0
15perc_5repeat	0.3	0.3364	0.5331	0.0435	0.0031	0.487	0.2347	0.3167	0.5278	0.5207	0.0247	0.0017	0.5918	0.0027	0.0	0.539	0.003	0.0
30perc_5repeat	0.3	0.2959	0.5339	0.0444	0.0031	0.4714	0.2735	0.3461	0.5258	0.5128	0.0194	0.0014	0.5506	0.0021	0.0	0.5158	0.0022	0.0
80perc_5repeat	0.25	0.3098	0.5226	0.0485	0.0034	0.5431	0.6845	0.6057	0.5055	0.4922	0.0163	0.0012	0.5435	0.0023	0.0	0.5644	0.0024	0.0
40perc_5repeat	0.3	0.2797	0.5282	0.0437	0.0031	0.4779	0.329	0.3897	0.5252	0.5085	0.0157	0.0011	0.533	0.0018	0.0	0.5113	0.0019	0.0
90perc_5repeat	0.25	0.3449	0.5158	0.0456	0.0032	0.5471	0.7167	0.6205	0.4954	0.4884	0.0189	0.0013	0.5663	0.0028	0.0	0.5947	0.0029	0.0
100perc_5repeat	0.25	0.3795	0.5146	0.0459	0.0032	0.5419	0.7401	0.6257	0.4929	0.4835	0.0222	0.0016	0.5995	0.0036	0.0	0.6351	0.0036	0.0
30perc_5repeat	0.25	0.3121	0.524	0.0394	0.0028	0.4436	0.285	0.3471	0.5248	0.5127	0.021	0.0015	0.5533	0.0026	0.0	0.5168	0.0026	0.0
40perc_10repeat	0.25	0.2772	0.5138	0.0358	0.0025	0.4523	0.3799	0.413	0.5228	0.5062	0.0151	0.0011	0.5216	0.0018	0.0	0.504	0.0017	0.0
50perc_10repeat	0.25	0.2648	0.5136	0.0369	0.0026	0.4978	0.4531	0.4744	0.5218	0.5017	0.0115	0.0008	0.5133	0.0014	0.0	0.5079	0.0014	0.0
70perc_5repeat	0.25	0.2789	0.5258	0.0505	0.0036	0.5375	0.6375	0.5832	0.5254	0.496	0.0153	0.0011	0.5268	0.0017	0.0	0.5384	0.002	0.0
