Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
5perc_2repeat	0.7	0.0614	0.9288	0.0038	0.0005	0.9332	0.8812	0.9064	0.9286	0.6081	0.0026	0.0004	0.9407	0.0005	0.0	0.8972	0.0008	0.0
70perc_10repeat	0.4	0.0789	0.9087	0.0057	0.0008	0.936	0.8239	0.8764	0.9092	0.6094	0.0052	0.0007	0.9406	0.001	0.0	0.8962	0.0015	0.0
90perc_5repeat	0.5	0.0704	0.918	0.0041	0.0006	0.9344	0.85	0.8902	0.9175	0.6075	0.005	0.0007	0.9403	0.0008	0.0	0.8972	0.0013	0.0
15perc_10repeat	0.5	0.0701	0.9186	0.0047	0.0007	0.9338	0.8525	0.8913	0.9195	0.6077	0.0044	0.0006	0.9406	0.0007	0.0	0.8978	0.0012	0.0
40perc_2repeat	0.4	0.0796	0.9079	0.0068	0.001	0.9373	0.8203	0.8749	0.9082	0.6092	0.0065	0.0009	0.9402	0.001	0.0	0.8953	0.0015	0.0
30perc_10repeat	0.5	0.0708	0.9179	0.004	0.0006	0.9352	0.8497	0.8904	0.9174	0.6089	0.0043	0.0006	0.941	0.0009	0.0	0.8972	0.0013	0.0
5perc_10repeat	0.5	0.0712	0.9175	0.0043	0.0006	0.9359	0.8474	0.8895	0.9173	0.6078	0.0043	0.0006	0.942	0.0009	0.0	0.8982	0.0014	0.0
50perc_2repeat	0.4	0.0788	0.909	0.0064	0.0009	0.9368	0.8234	0.8765	0.9097	0.6082	0.0059	0.0008	0.9395	0.0011	0.0	0.8964	0.0018	0.0
60perc_2repeat	0.4	0.0788	0.9086	0.0055	0.0008	0.9359	0.823	0.8758	0.9097	0.6078	0.0056	0.0008	0.9401	0.0011	0.0	0.8974	0.0016	0.0
15perc_2repeat	0.7	0.062	0.9282	0.005	0.0007	0.9338	0.8797	0.9059	0.9288	0.6087	0.0027	0.0004	0.9409	0.0006	0.0	0.8978	0.0008	0.0
5perc_2repeat	0.5	0.07	0.919	0.004	0.0006	0.9344	0.8529	0.8918	0.9185	0.608	0.0041	0.0006	0.9411	0.0008	0.0	0.8982	0.001	0.0
40perc_10repeat	0.5	0.0694	0.9189	0.0042	0.0006	0.9337	0.8533	0.8917	0.9189	0.6075	0.0048	0.0007	0.9384	0.0008	0.0	0.8948	0.0014	0.0
60perc_10repeat	0.5	0.0706	0.9184	0.0037	0.0005	0.9379	0.8487	0.8911	0.918	0.6098	0.0044	0.0006	0.942	0.0008	0.0	0.898	0.0014	0.0
70perc_10repeat	0.5	0.0713	0.9171	0.0033	0.0005	0.935	0.848	0.8894	0.9169	0.6094	0.0047	0.0007	0.9408	0.0009	0.0	0.8963	0.0013	0.0
15perc_10repeat	0.4	0.0784	0.9095	0.0052	0.0007	0.9375	0.824	0.8771	0.91	0.6077	0.0054	0.0008	0.941	0.0008	0.0	0.8993	0.0014	0.0
100perc_5repeat	0.5	0.0701	0.9185	0.0048	0.0007	0.937	0.85	0.8914	0.9181	0.6097	0.0044	0.0006	0.9394	0.0008	0.0	0.8949	0.0012	0.0
100perc_2repeat	0.4	0.0779	0.9096	0.0055	0.0008	0.9366	0.8252	0.8774	0.9104	0.6079	0.0052	0.0007	0.9397	0.0012	0.0	0.897	0.0018	0.0
40perc_2repeat	0.7	0.0607	0.9298	0.0042	0.0006	0.9332	0.8835	0.9077	0.9291	0.6078	0.0026	0.0004	0.9406	0.0006	0.0	0.8973	0.0009	0.0
30perc_2repeat	0.7	0.0612	0.9288	0.0039	0.0006	0.9334	0.8816	0.9067	0.9282	0.6085	0.0027	0.0004	0.9403	0.0005	0.0	0.8969	0.0009	0.0
50perc_10repeat	0.5	0.0703	0.9182	0.0046	0.0006	0.934	0.8514	0.8908	0.9178	0.6079	0.0041	0.0006	0.9398	0.0008	0.0	0.8972	0.0012	0.0
