Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
40perc_10repeat	0.2	0.0718	0.9208	0.094	0.0066	0.9069	0.9529	0.9294	0.946	0.4798	0.0283	0.002	0.7431	0.0031	0.0	0.7632	0.0029	0.0
70perc_2repeat	0.2	0.0991	0.893	0.1344	0.0095	0.8832	0.9523	0.9164	0.9461	0.4784	0.0277	0.002	0.6978	0.0034	0.0	0.7227	0.0031	0.0
90perc_2repeat	0.2	0.1401	0.8489	0.1752	0.0124	0.855	0.9116	0.8824	0.9397	0.4801	0.0271	0.0019	0.65	0.0033	0.0	0.6705	0.0033	0.0
100perc_2repeat	0.2	0.174	0.8115	0.1955	0.0138	0.814	0.8882	0.8495	0.9348	0.4782	0.0292	0.0021	0.6175	0.0037	0.0	0.6455	0.0035	0.0
70perc_5repeat	0.2	0.1511	0.8371	0.1825	0.0129	0.8492	0.8769	0.8628	0.9384	0.4806	0.029	0.0021	0.6541	0.0035	0.0	0.6725	0.0036	0.0
05perc_2repeat	0.4	0.045	0.9481	0.007	0.0005	0.9295	0.9747	0.9515	0.9482	0.4816	0.0164	0.0012	0.8895	0.0014	0.0	0.8966	0.0012	0.0
60perc_10repeat	0.2	0.1378	0.8515	0.1717	0.0121	0.8482	0.9346	0.8893	0.9419	0.4787	0.0322	0.0023	0.6617	0.0037	0.0	0.6918	0.0033	0.0
100perc_5repeat	0.2	0.3105	0.6435	0.1973	0.0139	0.6814	0.792	0.7325	0.5207	0.4786	0.027	0.0019	0.5442	0.0037	0.0	0.5863	0.0035	0.0
70perc_10repeat	0.2	0.1668	0.8191	0.1892	0.0134	0.8208	0.8904	0.8542	0.9346	0.4804	0.0284	0.002	0.6268	0.0033	0.0	0.6565	0.0034	0.0
15perc_2repeat	0.4	0.0447	0.9482	0.0069	0.0005	0.9287	0.9756	0.9516	0.9483	0.4814	0.0181	0.0013	0.8608	0.0015	0.0	0.8688	0.0013	0.0
90perc_10repeat	0.2	0.2989	0.6593	0.2039	0.0144	0.6801	0.7674	0.7211	0.5255	0.4797	0.0304	0.0022	0.5555	0.0036	0.0	0.5843	0.0037	0.0
90perc_5repeat	0.2	0.2343	0.7399	0.211	0.0149	0.7589	0.844	0.7992	0.8894	0.4777	0.0261	0.0018	0.5826	0.0038	0.0	0.6102	0.0037	0.0
05perc_5repeat	0.4	0.0448	0.9482	0.0058	0.0004	0.9288	0.9755	0.9516	0.9482	0.4807	0.0156	0.0011	0.8825	0.0013	0.0	0.8919	0.0011	0.0
100perc_10repeat	0.2	0.3545	0.5685	0.146	0.0103	0.575	0.7053	0.6335	0.5176	0.4838	0.0263	0.0019	0.518	0.0037	0.0	0.5502	0.0035	0.0
15perc_5repeat	0.4	0.0449	0.9483	0.0058	0.0004	0.9277	0.9764	0.9514	0.9482	0.4768	0.0182	0.0013	0.8462	0.0014	0.0	0.8585	0.0012	0.0
05perc_10repeat	0.4	0.0444	0.9487	0.0063	0.0004	0.9299	0.9753	0.9521	0.9484	0.4804	0.0173	0.0012	0.884	0.0013	0.0	0.8885	0.0013	0.0
05perc_2repeat	0.5	0.0446	0.9481	0.0069	0.0005	0.9279	0.9761	0.9514	0.9476	0.4796	0.0142	0.001	0.8865	0.001	0.0	0.8953	0.0009	0.0
15perc_2repeat	0.5	0.0441	0.9484	0.0075	0.0005	0.9277	0.9769	0.9517	0.9487	0.4794	0.0139	0.001	0.8597	0.0011	0.0	0.87	0.0009	0.0
90perc_2repeat	0.4	0.0639	0.9337	0.063	0.0045	0.9148	0.97	0.9416	0.9457	0.4827	0.0177	0.0013	0.6503	0.0021	0.0	0.6709	0.0019	0.0
30perc_2repeat	0.5	0.0449	0.9478	0.0079	0.0006	0.9273	0.9764	0.9512	0.9486	0.4795	0.0144	0.001	0.8167	0.0012	0.0	0.8306	0.0012	0.0
40perc_2repeat	0.5	0.0448	0.9485	0.0074	0.0005	0.9286	0.9761	0.9518	0.948	0.4793	0.0141	0.001	0.7885	0.0013	0.0	0.8028	0.0012	0.0
100perc_2repeat	0.4	0.0751	0.9229	0.0869	0.0061	0.9082	0.9562	0.9316	0.9442	0.4812	0.0158	0.0011	0.627	0.0019	0.0	0.6447	0.0021	0.0
50perc_2repeat	0.5	0.0461	0.9478	0.0086	0.0006	0.9266	0.9771	0.9512	0.9481	0.4789	0.0141	0.001	0.7616	0.0015	0.0	0.7761	0.0014	0.0
05perc_5repeat	0.5	0.0441	0.949	0.0069	0.0005	0.9294	0.9761	0.9522	0.9493	0.4791	0.0137	0.001	0.8838	0.0011	0.0	0.8923	0.0009	0.0
15perc_5repeat	0.5	0.0435	0.9491	0.0069	0.0005	0.93	0.9759	0.9524	0.9493	0.4806	0.014	0.001	0.8485	0.0012	0.0	0.8573	0.001	0.0
90perc_5repeat	0.4	0.144	0.8429	0.1765	0.0125	0.8421	0.9197	0.8792	0.9362	0.4802	0.0189	0.0013	0.5873	0.0023	0.0	0.613	0.0023	0.0
30perc_5repeat	0.5	0.0448	0.9484	0.0069	0.0005	0.9283	0.9764	0.9517	0.9482	0.4793	0.0141	0.001	0.7941	0.0013	0.0	0.8095	0.0011	0.0
100perc_5repeat	0.4	0.2311	0.7295	0.2088	0.0148	0.7506	0.8629	0.8028	0.8508	0.481	0.0177	0.0013	0.5536	0.0024	0.0	0.5804	0.0025	0.0
30perc_2repeat	0.4	0.0459	0.9471	0.0078	0.0006	0.9267	0.9758	0.9506	0.9471	0.4791	0.0182	0.0013	0.8165	0.0017	0.0	0.83	0.0016	0.0
40perc_5repeat	0.5	0.0462	0.9477	0.0077	0.0005	0.9272	0.9762	0.9511	0.9487	0.4795	0.0148	0.001	0.761	0.0014	0.0	0.7765	0.0013	0.0
40perc_2repeat	0.4	0.0447	0.9491	0.0066	0.0005	0.9307	0.9753	0.9525	0.9486	0.4827	0.016	0.0011	0.7909	0.0016	0.0	0.7996	0.0015	0.0
50perc_5repeat	0.5	0.0483	0.9465	0.0088	0.0006	0.9254	0.9763	0.9502	0.9475	0.4808	0.0137	0.001	0.7243	0.0015	0.0	0.7449	0.0014	0.0
60perc_2repeat	0.5	0.0478	0.9469	0.009	0.0006	0.9247	0.9771	0.9502	0.9475	0.4774	0.0142	0.001	0.7323	0.0014	0.0	0.7515	0.0014	0.0
60perc_2repeat	0.4	0.0488	0.9456	0.0099	0.0007	0.9244	0.9756	0.9493	0.9466	0.4787	0.0176	0.0012	0.7337	0.0019	0.0	0.7496	0.0018	0.0
50perc_2repeat	0.4	0.0464	0.9477	0.0063	0.0004	0.9284	0.9753	0.9512	0.9481	0.4815	0.018	0.0013	0.7608	0.0018	0.0	0.7755	0.0015	0.0
70perc_2repeat	0.4	0.0493	0.9471	0.0089	0.0006	0.9281	0.9743	0.9507	0.9482	0.4811	0.0177	0.0012	0.7091	0.0019	0.0	0.7204	0.0018	0.0
30perc_5repeat	0.4	0.0461	0.9471	0.0063	0.0004	0.927	0.9752	0.9505	0.9471	0.4785	0.0173	0.0012	0.7947	0.0016	0.0	0.8092	0.0014	0.0
05perc_10repeat	0.5	0.0441	0.9488	0.0069	0.0005	0.9293	0.9759	0.952	0.9481	0.4788	0.0134	0.0009	0.8813	0.0012	0.0	0.8901	0.001	0.0
90perc_10repeat	0.4	0.1901	0.7836	0.1999	0.0141	0.7845	0.9321	0.852	0.9126	0.4792	0.0166	0.0012	0.5563	0.0022	0.0	0.5864	0.0022	0.0
15perc_10repeat	0.5	0.0448	0.9475	0.0074	0.0005	0.9279	0.9751	0.9509	0.9481	0.4799	0.0136	0.001	0.8459	0.0011	0.0	0.8545	0.0012	0.0
90perc_2repeat	0.5	0.0574	0.9411	0.0328	0.0023	0.9183	0.9761	0.9463	0.9456	0.4797	0.0141	0.001	0.6505	0.0017	0.0	0.6727	0.0017	0.0
100perc_10repeat	0.4	0.2854	0.6437	0.1887	0.0133	0.6692	0.8402	0.745	0.5289	0.4793	0.0159	0.0011	0.5185	0.0023	0.0	0.5529	0.0023	0.0
40perc_5repeat	0.4	0.0475	0.9463	0.0085	0.0006	0.9253	0.9758	0.9498	0.947	0.4791	0.0164	0.0012	0.758	0.0018	0.0	0.7775	0.0016	0.0
50perc_5repeat	0.4	0.0491	0.9459	0.0097	0.0007	0.9241	0.9763	0.9495	0.9467	0.4784	0.0178	0.0013	0.7218	0.0017	0.0	0.7455	0.0016	0.0
30perc_10repeat	0.5	0.0457	0.9477	0.0081	0.0006	0.9274	0.9759	0.951	0.948	0.4791	0.0159	0.0011	0.7859	0.0014	0.0	0.8008	0.0013	0.0
60perc_5repeat	0.5	0.0504	0.946	0.0089	0.0006	0.9239	0.977	0.9497	0.947	0.4796	0.0134	0.0009	0.6915	0.0015	0.0	0.7091	0.0014	0.0
70perc_2repeat	0.5	0.0491	0.9469	0.0091	0.0006	0.9254	0.9769	0.9504	0.9479	0.4791	0.0133	0.0009	0.7056	0.0016	0.0	0.7245	0.0015	0.0
60perc_5repeat	0.4	0.0522	0.9443	0.0114	0.0008	0.9229	0.9749	0.9482	0.9458	0.4799	0.0173	0.0012	0.6902	0.0018	0.0	0.7105	0.0019	0.0
70perc_5repeat	0.5	0.0543	0.9453	0.012	0.0009	0.9246	0.9748	0.9491	0.9469	0.48	0.0152	0.0011	0.6589	0.0017	0.0	0.6756	0.0017	0.0
05perc_2repeat	0.7	0.0439	0.9487	0.0097	0.0007	0.9297	0.9753	0.952	0.9484	0.4798	0.0091	0.0006	0.8876	0.0007	0.0	0.895	0.0006	0.0
40perc_10repeat	0.5	0.0464	0.948	0.0084	0.0006	0.9281	0.9759	0.9514	0.9486	0.4801	0.0146	0.001	0.7485	0.0014	0.0	0.763	0.0014	0.0
100perc_2repeat	0.5	0.066	0.9338	0.0551	0.0039	0.9089	0.9771	0.9417	0.9447	0.4791	0.0141	0.001	0.6223	0.0017	0.0	0.6488	0.0016	0.0
70perc_5repeat	0.4	0.0687	0.9266	0.0698	0.0049	0.9015	0.976	0.9373	0.944	0.4757	0.0176	0.0012	0.6496	0.0022	0.0	0.6814	0.0021	0.0
15perc_10repeat	0.4	0.0454	0.9473	0.0068	0.0005	0.927	0.9758	0.9508	0.9477	0.4812	0.0178	0.0013	0.8428	0.0015	0.0	0.8559	0.0012	0.0
50perc_10repeat	0.5	0.0493	0.9467	0.0104	0.0007	0.9261	0.9758	0.9503	0.9485	0.48	0.0138	0.001	0.7094	0.0016	0.0	0.7276	0.0016	0.0
15perc_2repeat	0.7	0.043	0.9492	0.0102	0.0007	0.9292	0.9769	0.9525	0.9507	0.4796	0.0099	0.0007	0.8607	0.0007	0.0	0.8692	0.0007	0.0
30perc_10repeat	0.4	0.0455	0.9478	0.0073	0.0005	0.9275	0.9763	0.9512	0.9481	0.4798	0.0161	0.0011	0.7886	0.0015	0.0	0.8001	0.0014	0.0
05perc_5repeat	0.7	0.0435	0.9488	0.0101	0.0007	0.9284	0.9771	0.9522	0.9501	0.4799	0.01	0.0007	0.8852	0.0007	0.0	0.8931	0.0006	0.0
