Label	trainingSize	SquaredLoss_Mean	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
100perc_10repeat	0.2	0.1216	0.8623	0.0256	0.0036	0.9455	0.6887	0.7969	0.8703	0.6066	0.01	0.0014	0.9397	0.0016	0.0	0.8975	0.0023	0.0
5perc_5repeat	0.4	0.0781	0.9094	0.0058	0.0008	0.9356	0.8261	0.8774	0.9099	0.609	0.0057	0.0008	0.9378	0.0009	0.0	0.8949	0.0015	0.0
90perc_2repeat	0.4	0.0793	0.9081	0.006	0.0008	0.9363	0.8221	0.8755	0.9093	0.6092	0.0065	0.0009	0.9402	0.0012	0.0	0.8967	0.0016	0.0
90perc_5repeat	0.4	0.0785	0.9091	0.0059	0.0008	0.9371	0.8233	0.8765	0.9099	0.6085	0.0068	0.001	0.9377	0.0012	0.0	0.8942	0.0018	0.0
100perc_5repeat	0.4	0.0786	0.909	0.0048	0.0007	0.9363	0.8237	0.8764	0.9101	0.608	0.0057	0.0008	0.9397	0.0011	0.0	0.8968	0.0017	0.0
100perc_2repeat	0.4	0.0799	0.9076	0.0065	0.0009	0.9372	0.8196	0.8745	0.9083	0.609	0.0054	0.0008	0.9402	0.001	0.0	0.8962	0.0018	0.0
90perc_10repeat	0.4	0.0786	0.9092	0.0056	0.0008	0.9387	0.8218	0.8764	0.9096	0.6076	0.0056	0.0008	0.9401	0.001	0.0	0.897	0.0013	0.0
70perc_5repeat	0.4	0.0797	0.9079	0.0069	0.001	0.9378	0.8199	0.8749	0.9088	0.609	0.0065	0.0009	0.9427	0.001	0.0	0.9001	0.0017	0.0
100perc_10repeat	0.4	0.0794	0.9082	0.0066	0.0009	0.9362	0.8222	0.8755	0.9088	0.6087	0.0048	0.0007	0.9391	0.0011	0.0	0.8956	0.0016	0.0
5perc_2repeat	0.5	0.0698	0.9189	0.004	0.0006	0.9354	0.8513	0.8914	0.9196	0.6074	0.0045	0.0006	0.9405	0.0008	0.0	0.8973	0.0014	0.0
50perc_2repeat	0.5	0.0702	0.9185	0.0044	0.0006	0.9346	0.8513	0.891	0.9177	0.6081	0.0053	0.0007	0.9411	0.0009	0.0	0.8986	0.0013	0.0
30perc_2repeat	0.5	0.0713	0.9173	0.0035	0.0005	0.9344	0.8492	0.8897	0.9179	0.6098	0.0042	0.0006	0.9413	0.0007	0.0	0.899	0.0011	0.0
15perc_2repeat	0.5	0.0703	0.9183	0.0048	0.0007	0.9351	0.8503	0.8907	0.9187	0.6078	0.0045	0.0006	0.94	0.0009	0.0	0.8976	0.0012	0.0
70perc_2repeat	0.5	0.0705	0.9183	0.0043	0.0006	0.9352	0.8505	0.8908	0.9184	0.6083	0.0047	0.0007	0.9405	0.0009	0.0	0.8958	0.0012	0.0
90perc_2repeat	0.5	0.0705	0.918	0.0035	0.0005	0.9339	0.851	0.8905	0.9187	0.6086	0.0048	0.0007	0.939	0.0008	0.0	0.8955	0.0011	0.0
40perc_2repeat	0.5	0.0703	0.9182	0.0046	0.0006	0.9325	0.8523	0.8906	0.9195	0.6073	0.0051	0.0007	0.9393	0.0009	0.0	0.8974	0.0013	0.0
60perc_2repeat	0.5	0.0705	0.918	0.0046	0.0006	0.9365	0.8481	0.8901	0.9188	0.6081	0.0051	0.0007	0.9398	0.0008	0.0	0.8971	0.0013	0.0
60perc_5repeat	0.5	0.0695	0.9191	0.0045	0.0006	0.9361	0.8513	0.8917	0.9189	0.6081	0.005	0.0007	0.9395	0.001	0.0	0.8965	0.0014	0.0
70perc_10repeat	0.4	0.0801	0.9077	0.0061	0.0009	0.938	0.8194	0.8747	0.9083	0.6095	0.0067	0.0009	0.9399	0.0012	0.0	0.8947	0.0018	0.0
30perc_5repeat	0.5	0.0706	0.9178	0.0041	0.0006	0.9349	0.8494	0.8901	0.9183	0.6081	0.0044	0.0006	0.94	0.0009	0.0	0.896	0.0013	0.0
90perc_5repeat	0.5	0.0703	0.9185	0.0045	0.0006	0.9353	0.8513	0.8913	0.9183	0.6085	0.0058	0.0008	0.9392	0.001	0.0	0.8957	0.0013	0.0
50perc_5repeat	0.5	0.0697	0.9191	0.0037	0.0005	0.9352	0.8518	0.8915	0.9193	0.6075	0.0042	0.0006	0.9399	0.0008	0.0	0.8966	0.0014	0.0
40perc_5repeat	0.5	0.0707	0.9182	0.0046	0.0006	0.9362	0.8492	0.8906	0.918	0.6083	0.0048	0.0007	0.9397	0.0009	0.0	0.8952	0.0015	0.0
70perc_5repeat	0.5	0.0709	0.9176	0.0041	0.0006	0.9353	0.8491	0.8901	0.9185	0.6097	0.0049	0.0007	0.9403	0.0008	0.0	0.8965	0.001	0.0
5perc_5repeat	0.5	0.07	0.9186	0.004	0.0006	0.9345	0.8515	0.8911	0.9191	0.6072	0.0043	0.0006	0.9397	0.0008	0.0	0.8966	0.0013	0.0
90perc_10repeat	0.5	0.0693	0.9195	0.0044	0.0006	0.9348	0.8535	0.8923	0.9201	0.6064	0.0061	0.0009	0.939	0.0008	0.0	0.8967	0.0014	0.0
15perc_5repeat	0.5	0.0705	0.9183	0.0041	0.0006	0.9359	0.8499	0.8908	0.9192	0.6085	0.0051	0.0007	0.9405	0.0008	0.0	0.8964	0.0013	0.0
70perc_10repeat	0.5	0.0706	0.9177	0.0045	0.0006	0.933	0.8508	0.89	0.918	0.6067	0.0054	0.0008	0.9389	0.0009	0.0	0.8956	0.0014	0.0
50perc_10repeat	0.5	0.0698	0.9188	0.0048	0.0007	0.9347	0.852	0.8914	0.9193	0.6073	0.005	0.0007	0.9379	0.001	0.0	0.8946	0.0014	0.0
60perc_10repeat	0.5	0.0715	0.9173	0.0037	0.0005	0.9351	0.8483	0.8896	0.9176	0.6088	0.005	0.0007	0.942	0.0008	0.0	0.8989	0.0013	0.0
30perc_10repeat	0.5	0.0705	0.9182	0.0041	0.0006	0.935	0.8507	0.8909	0.9192	0.6091	0.0048	0.0007	0.9399	0.001	0.0	0.8956	0.0015	0.0
40perc_10repeat	0.5	0.0706	0.9178	0.0034	0.0005	0.9364	0.8479	0.89	0.918	0.6086	0.0045	0.0006	0.9397	0.001	0.0	0.895	0.0015	0.0
15perc_2repeat	0.4	0.0788	0.9088	0.0059	0.0008	0.9353	0.8241	0.8762	0.9095	0.6073	0.0062	0.0009	0.9389	0.0011	0.0	0.8941	0.0016	0.0
60perc_2repeat	0.4	0.0791	0.9085	0.0068	0.001	0.9378	0.8213	0.8757	0.9096	0.6093	0.0066	0.0009	0.94	0.0013	0.0	0.8959	0.002	0.0
30perc_2repeat	0.4	0.0787	0.9088	0.0066	0.0009	0.9363	0.8232	0.8761	0.9107	0.6081	0.0069	0.001	0.9389	0.0011	0.0	0.8966	0.0018	0.0
50perc_2repeat	0.4	0.0802	0.9076	0.0092	0.0013	0.9386	0.8181	0.8742	0.9089	0.6086	0.0075	0.0011	0.9419	0.0009	0.0	0.8995	0.0014	0.0
40perc_2repeat	0.4	0.078	0.9097	0.0055	0.0008	0.9357	0.8262	0.8775	0.9111	0.6074	0.0056	0.0008	0.9422	0.001	0.0	0.9022	0.0016	0.0
5perc_2repeat	0.7	0.0611	0.9292	0.0044	0.0006	0.9332	0.8822	0.907	0.9297	0.608	0.0027	0.0004	0.9403	0.0005	0.0	0.8973	0.0007	0.0
70perc_2repeat	0.4	0.0776	0.91	0.0058	0.0008	0.937	0.8255	0.8777	0.9106	0.6074	0.0062	0.0009	0.9405	0.0012	0.0	0.8994	0.0017	0.0
100perc_2repeat	0.5	0.07	0.919	0.0042	0.0006	0.9345	0.8529	0.8919	0.9193	0.6081	0.0055	0.0008	0.9396	0.0008	0.0	0.8965	0.0012	0.0
15perc_2repeat	0.7	0.0618	0.9283	0.0039	0.0006	0.9343	0.879	0.9058	0.9285	0.608	0.0034	0.0005	0.9404	0.0005	0.0	0.8972	0.0008	0.0
30perc_2repeat	0.7	0.0616	0.9286	0.0043	0.0006	0.9321	0.8816	0.9062	0.9291	0.6079	0.0028	0.0004	0.9397	0.0005	0.0	0.8963	0.001	0.0
15perc_10repeat	0.5	0.0707	0.9181	0.0042	0.0006	0.9348	0.8506	0.8907	0.9187	0.6084	0.0048	0.0007	0.9403	0.0008	0.0	0.897	0.0013	0.0

5perc_10repeat	0.5	0.0701	0.9187	0.0036	0.0005	0.9346	0.8523	0.8916	0.9187	0.6085	0.0051	0.0007	0.9387	0.0007	0.0	0.8935	0.0013	0.0
40perc_2repeat	0.7	0.0615	0.9288	0.0043	0.0006	0.9323	0.8822	0.9066	0.9292	0.6084	0.0037	0.0005	0.9407	0.0005	0.0	0.8985	0.0007	0.0
100perc_10repeat	0.5	0.0698	0.919	0.0045	0.0006	0.9348	0.8524	0.8917	0.9196	0.6072	0.004	0.0006	0.9395	0.0007	0.0	0.8961	0.001	0.0
