Label	trainingSize	Accuracy_Mean	Accuracy_SD	Accuracy_SE	Precision_Mean	Recall_Mean	F1	Accuracy_Median	PriorClass0_Mean	PriorClass0_SD	PriorClass0_SE	ProbabilityEstimate_0given0_Mean 	ProbabilityEstimate_0given0_SD 	ProbabilityEstimate_0given0_SE 	ProbabilityEstimate_1given1_Mean	ProbabilityEstimate_1given1_SD	ProbabilityEstimate_1given1_SE
0.9train_90perc_5repeat	0.9	0.2076	0.0239	0.0017	0.0	0.0	0.0	0.2049	0.4863	0.0063	0.0004	0.5659	0.0006	0.0	0.5976	0.0007	0.0
0.9train_90perc_5repeat	0.9	0.2096	0.0238	0.0017	0.0	0.0	0.0	0.2066	0.4858	0.0056	0.0004	0.5667	0.0006	0.0	0.5992	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2099	0.0241	0.0017	0.0	0.0	0.0	0.2108	0.486	0.006	0.0004	0.5659	0.0006	0.0	0.5984	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2088	0.0235	0.0017	0.0	0.0	0.0	0.2085	0.4862	0.0059	0.0004	0.567	0.0006	0.0	0.5992	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2075	0.0247	0.0017	0.0	0.0	0.0	0.2058	0.4862	0.0058	0.0004	0.567	0.0006	0.0	0.5982	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2126	0.0224	0.0016	0.0	0.0	0.0	0.2116	0.4866	0.0056	0.0004	0.5678	0.0005	0.0	0.5989	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2118	0.0255	0.0018	0.0	0.0	0.0	0.21	0.4864	0.0054	0.0004	0.5673	0.0006	0.0	0.5985	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2091	0.0247	0.0017	0.0	0.0	0.0	0.2067	0.4861	0.0058	0.0004	0.5665	0.0006	0.0	0.5985	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2064	0.0235	0.0017	0.0	0.0	0.0	0.2034	0.4861	0.0059	0.0004	0.5664	0.0006	0.0	0.5986	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2128	0.0243	0.0017	0.0	0.0	0.0	0.2105	0.486	0.006	0.0004	0.567	0.0006	0.0	0.5994	0.0006	0.0
0.9train_90perc_5repeat	0.9	0.2067	0.024	0.0017	0.0	0.0	0.0	0.2043	0.4863	0.006	0.0004	0.5666	0.0005	0.0	0.598	0.0006	0.0
